sample_id,ticker,sector,model,cold_start_weeks,augmentation_ratio,n_synthetic_points,baseline_MAPE,augmented_MAPE,MAPE_difference,percent_change_MAPE,improved
GS_w12_s0027,GS,finance,linear_trend,12,2.0,120,4.360266871912898,28.229089684548235,23.868822812635337,547.4165576054252,False
NVDA_w12_s0016,NVDA,technology,naive,12,2.0,120,10.687377914596455,69.18707206754776,58.49969415295131,547.3718120611645,False
WMT_w12_s0021,WMT,consumer,naive,12,1.0,60,3.16517976491564,20.481958207232104,17.316778442316465,547.1025258743243,False
MSFT_w08_s0020,MSFT,technology,naive,8,1.0,40,3.591106107413326,23.22551328147871,19.634407174065387,546.7509615918325,False
XOM_w12_s0024,XOM,energy,moving_average,12,1.0,60,4.981916188926303,32.21545819259262,27.23354200366632,546.6479356718296,False
JPM_w04_s0018,JPM,finance,moving_average,4,2.0,40,5.330931303879245,34.461784059843204,29.130852755963957,546.449599430513,False
NVDA_w04_s0003,NVDA,technology,naive,4,2.0,40,5.686064340783652,36.751748479922995,31.065684139139343,546.3477420809114,False
COST_w12_s0022,COST,consumer,naive,12,2.0,120,8.932683717781122,57.718308484102806,48.78562476632168,546.1474547588708,False
NVDA_w08_s0012,NVDA,technology,naive,8,0.5,20,2.721368074431477,17.56873075648618,14.8473626820547,545.5845102892403,False
NVDA_w12_s0026,NVDA,technology,linear_trend,12,2.0,120,7.4063882189924355,47.801990742636306,40.39560252364387,545.415678050148,False
NVDA_w12_s0011,NVDA,technology,naive,12,2.0,120,4.632092525783007,29.873279929631437,25.24118740384843,544.9197584752837,False
WMT_w12_s0024,WMT,consumer,moving_average,12,2.0,120,3.5644711160303717,22.954252123953932,19.38978100792356,543.9735763525358,False
GS_w12_s0000,GS,finance,linear_trend,12,2.0,120,21.929799348866503,141.13935976152695,119.20956041266044,543.5962204497876,False
NVDA_w04_s0037,NVDA,technology,naive,4,1.0,20,4.444527266353018,28.60466220528564,24.16013493893262,543.5929063105368,False
CVX_w12_s0024,CVX,energy,moving_average,12,1.0,60,4.90930087061686,31.567984272764686,26.658683402147823,543.0240293827851,False
WMT_w08_s0009,WMT,consumer,naive,8,2.0,80,2.840155299143192,18.256744765366324,15.416589466223131,542.8079750031259,False
NVDA_w04_s0033,NVDA,technology,moving_average,4,2.0,40,4.422881323391216,28.4131146175559,23.990233294164685,542.4118700017555,False
MSFT_w12_s0039,MSFT,technology,moving_average,12,1.0,60,2.629270314593785,16.88841451196917,14.259144197375385,542.3232490866343,False
TGT_w12_s0000,TGT,consumer,moving_average,12,2.0,120,9.44381737197374,60.63376861995211,51.18995124797837,542.0472382269265,False
TGT_w08_s0007,TGT,consumer,linear_trend,8,2.0,80,3.440113491475484,22.077902149349267,18.637788657873784,541.7783077232122,False
AAPL_w12_s0008,AAPL,technology,naive,12,2.0,120,6.563556694647492,42.11331067924034,35.549753984592854,541.6233246462742,False
CVX_w12_s0033,CVX,energy,naive,12,0.5,30,2.396651140127561,15.369046236349002,12.97239509622144,541.2717303333095,False
BAC_w12_s0027,BAC,finance,moving_average,12,1.0,60,3.181488380247858,20.38591263943623,17.20442425918837,540.7665282074058,False
WMT_w12_s0004,WMT,consumer,naive,12,1.0,60,2.864305803201925,18.348193208773097,15.483887405571172,540.5808062903822,False
WMT_w12_s0030,WMT,consumer,linear_trend,12,1.0,60,0.9518487201461164,6.095847439285267,5.143998719139151,540.4218769501003,False
CVX_w12_s0027,CVX,energy,moving_average,12,2.0,120,5.390864699493524,34.5215943359304,29.13072963643688,540.372115797559,False
CVX_w08_s0027,CVX,energy,linear_trend,8,2.0,80,3.5420472882895506,22.668780793812076,19.126733505522523,539.9909134120791,False
GS_w12_s0010,GS,finance,naive,12,2.0,120,2.2606959543950778,14.45191805264781,12.191222098252734,539.2685413777763,False
AAPL_w04_s0010,AAPL,technology,moving_average,4,2.0,40,4.852256724956734,30.997857942242963,26.145601217286227,538.833839578415,False
BAC_w12_s0027,BAC,finance,linear_trend,12,1.0,60,4.406683170116903,28.13380011248508,23.727116942368177,538.4348278830023,False
XOM_w12_s0005,XOM,energy,naive,12,1.0,60,6.4006256003042346,40.85800968523002,34.45738408492579,538.344003175064,False
AAPL_w12_s0002,AAPL,technology,moving_average,12,2.0,120,7.666599714734508,48.929398090104826,41.26279837537032,538.2151137494105,False
WMT_w12_s0024,WMT,consumer,linear_trend,12,2.0,120,3.9727503640941983,25.333058782317934,21.360308418223735,537.6705420828515,False
XOM_w04_s0042,XOM,energy,naive,4,2.0,40,1.7492392356053492,11.14545512881412,9.39621589320877,537.1601380732279,False
WMT_w08_s0037,WMT,consumer,moving_average,8,2.0,80,1.579433406942677,10.061655777016036,8.482222370073359,537.0421021100516,False
AAPL_w12_s0029,AAPL,technology,moving_average,12,2.0,120,3.402339891591535,21.65614208884347,18.253802197251936,536.5073090541002,False
MSFT_w04_s0007,MSFT,technology,moving_average,4,1.0,20,0.8860575683987829,5.637390235990839,4.751332667592056,536.2329533709993,False
XOM_w08_s0025,XOM,energy,naive,8,2.0,80,4.314412594023658,27.44932127929208,23.13490868526842,536.2238353678782,False
TGT_w08_s0020,TGT,consumer,naive,8,2.0,80,6.990962661181835,44.46503547697362,37.474072815791786,536.0359457199093,False
AAPL_w08_s0002,AAPL,technology,linear_trend,8,0.5,20,1.8615460053075343,11.828413253770815,9.96686724846328,535.4080543830942,False
CVX_w12_s0019,CVX,energy,moving_average,12,2.0,120,4.783311473632548,30.392461676184357,25.60915020255181,535.3853777601415,False
COST_w04_s0002,COST,consumer,moving_average,4,1.0,20,2.167926559288172,13.774012204034342,11.60608564474617,535.3541887764395,False
NVDA_w08_s0006,NVDA,technology,naive,8,1.0,40,2.323173748550932,14.760229886812771,12.43705613826184,535.3476530121516,False
JPM_w04_s0010,JPM,finance,naive,4,1.0,20,1.1523320908322845,7.32107911778329,6.168747026951006,535.3271922242103,False
BAC_w08_s0013,BAC,finance,naive,8,0.5,20,1.6498571446300472,10.478930664439297,8.82907351980925,535.1416968763692,False
BAC_w04_s0037,BAC,finance,naive,4,2.0,40,2.618766499888182,16.630587220515505,14.011820720627323,535.054221948601,False
TGT_w12_s0020,TGT,consumer,moving_average,12,0.5,30,3.1699710028419363,20.097152922994766,16.92718192015283,533.9853867741158,False
GS_w12_s0035,GS,finance,moving_average,12,2.0,120,3.725651239450357,23.61893660359508,19.893285364144724,533.9545782895011,False
XOM_w04_s0027,XOM,energy,moving_average,4,2.0,40,2.8260125275580115,17.914687277119576,15.088674749561564,533.9210142355545,False
XOM_w08_s0029,XOM,energy,linear_trend,8,2.0,80,1.523469520537576,9.64934944134351,8.125879920805934,533.3798813341939,False
WMT_w12_s0006,WMT,consumer,moving_average,12,2.0,120,2.5213971362290777,15.969487956645017,13.448090820415938,533.3586933682521,False
XOM_w12_s0032,XOM,energy,moving_average,12,2.0,120,4.019631244015969,25.45615323565948,21.436521991643513,533.2957351139137,False
WMT_w12_s0022,WMT,consumer,moving_average,12,0.5,30,1.468850206779828,9.30202428859946,7.833174081819632,533.2861067564106,False
MSFT_w08_s0020,MSFT,technology,moving_average,8,1.0,40,3.169063784994098,20.069008278651555,16.899944493657458,533.2787738031891,False
CVX_w08_s0025,CVX,energy,naive,8,0.5,20,1.9389203900658896,12.278627275683936,10.339706885618046,533.2713472195047,False
WMT_w08_s0039,WMT,consumer,linear_trend,8,2.0,80,4.7559465762973385,30.11187997083255,25.355933394535217,533.1416782708195,False
WMT_w12_s0001,WMT,consumer,naive,12,0.5,30,1.729886676363512,10.95089507158148,9.221008395217968,533.0411824780307,False
XOM_w12_s0007,XOM,energy,naive,12,2.0,120,7.573671481608043,47.921725250611864,40.34805376900382,532.7410076735612,False
TGT_w04_s0013,TGT,consumer,naive,4,2.0,40,2.455987846252581,15.536041135177625,13.080053288925043,532.5780951596718,False
BAC_w08_s0031,BAC,finance,naive,8,2.0,80,6.451297080627478,40.80695074089544,34.35565366026796,532.5387008363657,False
