sample_id,ticker,sector,cold_start_weeks,model,augmentation_method,augmentation_ratio,n_synthetic_points,MAE,RMSE,MAPE
MSFT_w12_s0007,MSFT,technology,12,linear_trend,statistical,0.5,30,10.97235957670436,12.546260918303899,4.8603026800830245
MSFT_w12_s0007,MSFT,technology,12,naive,statistical,1.0,60,10.575276854694355,11.622689891278988,4.74942638945425
MSFT_w12_s0007,MSFT,technology,12,moving_average,statistical,1.0,60,12.188931280207202,14.043180135983281,5.386997618245041
MSFT_w12_s0007,MSFT,technology,12,linear_trend,statistical,1.0,60,10.434016541643723,11.801558379294168,4.64438994043797
MSFT_w12_s0007,MSFT,technology,12,naive,statistical,2.0,120,9.87643364613261,11.20836145779373,4.558608859711439
MSFT_w12_s0007,MSFT,technology,12,moving_average,statistical,2.0,120,9.850285149659559,11.138211707639703,4.5394433638325
MSFT_w12_s0007,MSFT,technology,12,linear_trend,statistical,2.0,120,9.135880918955317,10.234740424292243,4.1887937067865
MSFT_w12_s0008,MSFT,technology,12,naive,statistical,0.5,30,14.31193973564947,14.782107871883198,6.4134558811463505
MSFT_w12_s0008,MSFT,technology,12,moving_average,statistical,0.5,30,16.353528408884127,16.76654363783154,7.324451215361676
MSFT_w12_s0008,MSFT,technology,12,linear_trend,statistical,0.5,30,28.477203736613,29.045756329664,12.734862610373924
MSFT_w12_s0008,MSFT,technology,12,naive,statistical,1.0,60,36.59908775150308,36.785490595904136,16.358401266859385
MSFT_w12_s0008,MSFT,technology,12,moving_average,statistical,1.0,60,36.96265747329102,37.14723598906068,16.520632927209462
MSFT_w12_s0008,MSFT,technology,12,linear_trend,statistical,1.0,60,45.21633807463058,45.583431249043585,20.204189787883166
MSFT_w12_s0008,MSFT,technology,12,naive,statistical,2.0,120,68.1971889747814,68.29740608691647,30.458069413461388
MSFT_w12_s0008,MSFT,technology,12,moving_average,statistical,2.0,120,69.56890772808947,69.66715163273547,31.07015616751818
MSFT_w12_s0008,MSFT,technology,12,linear_trend,statistical,2.0,120,75.73812680188207,75.9533423083709,33.823576042687684
MSFT_w12_s0009,MSFT,technology,12,naive,statistical,0.5,30,5.369109562465121,7.068990802048223,2.255164722207873
MSFT_w12_s0009,MSFT,technology,12,moving_average,statistical,0.5,30,5.411014817870836,7.028260609623362,2.261885332438991
MSFT_w12_s0009,MSFT,technology,12,linear_trend,statistical,0.5,30,5.582966092112474,6.813217597522494,2.342966267917889
MSFT_w12_s0009,MSFT,technology,12,naive,statistical,1.0,60,9.498933662676917,10.516947745115461,3.8922954416522098
MSFT_w12_s0009,MSFT,technology,12,moving_average,statistical,1.0,60,5.409869786358976,7.027556212537849,2.2615618714406547
MSFT_w12_s0009,MSFT,technology,12,linear_trend,statistical,1.0,60,9.105079830658925,11.225063030613123,3.8391132791514813
MSFT_w12_s0009,MSFT,technology,12,naive,statistical,2.0,120,20.296939010013286,21.47700628771623,8.474194034189326
MSFT_w12_s0009,MSFT,technology,12,moving_average,statistical,2.0,120,22.30527927824883,23.384215821512594,9.304077639948686
MSFT_w12_s0009,MSFT,technology,12,linear_trend,statistical,2.0,120,26.92927984223553,27.717421061555562,11.20402409053084
MSFT_w12_s0010,MSFT,technology,12,naive,statistical,0.5,30,15.399473714451826,16.355863182352586,6.47582740211292
MSFT_w12_s0010,MSFT,technology,12,moving_average,statistical,0.5,30,19.224583014927557,19.99887651483416,8.071310044974545
MSFT_w12_s0010,MSFT,technology,12,linear_trend,statistical,0.5,30,25.950568802902968,26.12119018434854,10.847332942902979
MSFT_w12_s0010,MSFT,technology,12,naive,statistical,1.0,60,32.15509284292121,32.62392474081908,13.464725598184938
MSFT_w12_s0010,MSFT,technology,12,moving_average,statistical,1.0,60,34.70922052464609,35.143996061720955,14.530071987982904
MSFT_w12_s0010,MSFT,technology,12,linear_trend,statistical,1.0,60,40.956635215373794,41.06088014483113,17.105307790680897
MSFT_w12_s0010,MSFT,technology,12,naive,statistical,2.0,120,53.46928834605975,53.752537298176215,22.355041220692094
MSFT_w12_s0010,MSFT,technology,12,moving_average,statistical,2.0,120,56.95599221617757,57.22198457836834,23.809372343956877
MSFT_w12_s0010,MSFT,technology,12,linear_trend,statistical,2.0,120,61.83266269436922,61.908155675710724,25.815445545376964
MSFT_w12_s0011,MSFT,technology,12,naive,statistical,0.5,30,18.032165165003764,19.658369418408736,6.718823266097855
MSFT_w12_s0011,MSFT,technology,12,moving_average,statistical,0.5,30,14.405566350764458,16.276628796216706,5.353087295695395
MSFT_w12_s0011,MSFT,technology,12,linear_trend,statistical,0.5,30,15.497417855137295,16.93187884490032,5.773413414487299
MSFT_w12_s0011,MSFT,technology,12,naive,statistical,1.0,60,17.635075966651673,19.29477680622992,6.56892569708636
MSFT_w12_s0011,MSFT,technology,12,moving_average,statistical,1.0,60,12.435312405266895,14.386187888979094,4.614543448901996
MSFT_w12_s0011,MSFT,technology,12,linear_trend,statistical,1.0,60,11.222816531840675,12.885318120037654,4.166544744773603
MSFT_w12_s0011,MSFT,technology,12,naive,statistical,2.0,120,6.895071014945266,7.920371667612773,2.604684844299296
MSFT_w12_s0011,MSFT,technology,12,moving_average,statistical,2.0,120,7.3872365019464175,8.356640491936327,2.7741538988894066
MSFT_w12_s0011,MSFT,technology,12,linear_trend,statistical,2.0,120,6.469059529713475,7.343244933608487,2.427321195547078
MSFT_w12_s0012,MSFT,technology,12,naive,statistical,0.5,30,12.238242735974568,14.000788773443137,4.383716923990401
MSFT_w12_s0012,MSFT,technology,12,moving_average,statistical,0.5,30,10.793645501644294,12.757361961985056,3.873081488076593
MSFT_w12_s0012,MSFT,technology,12,linear_trend,statistical,0.5,30,25.836767973505363,26.011434097699013,9.142637134776395
MSFT_w12_s0012,MSFT,technology,12,naive,statistical,1.0,60,34.131940372495436,34.802828255840375,12.12268912379039
MSFT_w12_s0012,MSFT,technology,12,moving_average,statistical,1.0,60,32.08677005269716,32.799516969440276,11.399763443919257
MSFT_w12_s0012,MSFT,technology,12,linear_trend,statistical,1.0,60,50.42353722643578,50.51362958596841,17.8328690070016
MSFT_w12_s0012,MSFT,technology,12,naive,statistical,2.0,120,91.22239342724886,91.47552986241574,32.30299107185973
MSFT_w12_s0012,MSFT,technology,12,moving_average,statistical,2.0,120,83.94214641992455,84.21716836012708,29.72957336358845
MSFT_w12_s0012,MSFT,technology,12,linear_trend,statistical,2.0,120,97.5520277215475,97.59864957813933,34.491753629474225
MSFT_w12_s0013,MSFT,technology,12,naive,statistical,0.5,30,24.127385076940275,24.889689277937713,8.552605244418189
MSFT_w12_s0013,MSFT,technology,12,moving_average,statistical,0.5,30,26.483202245442417,27.179512925627154,9.383100443023341
MSFT_w12_s0013,MSFT,technology,12,linear_trend,statistical,0.5,30,41.063732237992774,42.11726160804487,14.53420592044464
MSFT_w12_s0013,MSFT,technology,12,naive,statistical,1.0,60,52.27823235706578,52.63439464913306,18.47661115429782
MSFT_w12_s0013,MSFT,technology,12,moving_average,statistical,1.0,60,52.571406302929496,52.92559572049258,18.57996363752586
MSFT_w12_s0013,MSFT,technology,12,linear_trend,statistical,1.0,60,64.02618469144775,64.72244769274677,22.629414088406666
MSFT_w12_s0013,MSFT,technology,12,naive,statistical,2.0,120,102.44141286192533,102.62362783905454,36.160615292249496
MSFT_w12_s0013,MSFT,technology,12,moving_average,statistical,2.0,120,96.32664090228118,96.52040027485567,34.004977401097385
MSFT_w12_s0013,MSFT,technology,12,linear_trend,statistical,2.0,120,106.35847646245347,106.77503726287543,37.552685717406455
MSFT_w12_s0014,MSFT,technology,12,naive,statistical,0.5,30,26.866650014533928,29.360682126011206,8.370958621134374
MSFT_w12_s0014,MSFT,technology,12,moving_average,statistical,0.5,30,25.21881033142243,27.86074597769192,7.848642885408233
MSFT_w12_s0014,MSFT,technology,12,linear_trend,statistical,0.5,30,22.37797630524253,24.857483808821698,6.960738323425001
MSFT_w12_s0014,MSFT,technology,12,naive,statistical,1.0,60,19.43912274607652,22.56461345829845,6.021560736299636
MSFT_w12_s0014,MSFT,technology,12,moving_average,statistical,1.0,60,21.877884382022028,24.8771902942101,6.789669604723168
MSFT_w12_s0014,MSFT,technology,12,linear_trend,statistical,1.0,60,21.74609313759269,24.403146302939543,6.75732792284047
MSFT_w12_s0014,MSFT,technology,12,naive,statistical,2.0,120,17.318612328911275,19.541151517714553,5.380629731455079
MSFT_w12_s0014,MSFT,technology,12,moving_average,statistical,2.0,120,18.369656415671216,21.198793325593176,5.694053126885638
MSFT_w12_s0014,MSFT,technology,12,linear_trend,statistical,2.0,120,16.288145771936186,18.347514569529615,5.060975808681454
MSFT_w12_s0015,MSFT,technology,12,naive,statistical,0.5,30,22.85665032071592,23.76586138682679,7.1894345757842775
MSFT_w12_s0015,MSFT,technology,12,moving_average,statistical,0.5,30,28.27323675927881,29.013197349148125,8.88330078389812
MSFT_w12_s0015,MSFT,technology,12,linear_trend,statistical,0.5,30,43.76108993621036,44.704645526642445,13.722983376258394
MSFT_w12_s0015,MSFT,technology,12,naive,statistical,1.0,60,69.80800717619594,70.11096611434051,21.87198745380912
MSFT_w12_s0015,MSFT,technology,12,moving_average,statistical,1.0,60,60.12196404339455,60.473467438287415,18.84298360810691
MSFT_w12_s0015,MSFT,technology,12,linear_trend,statistical,1.0,60,73.53726411609136,74.13217145755019,23.034368519990498
MSFT_w12_s0015,MSFT,technology,12,naive,statistical,2.0,120,111.87364608034227,112.06293941747228,35.026686464087874
MSFT_w12_s0015,MSFT,technology,12,moving_average,statistical,2.0,120,112.19940695357589,112.38815161888068,35.12855788095803
MSFT_w12_s0015,MSFT,technology,12,linear_trend,statistical,2.0,120,125.23605425079606,125.57710915177636,39.20162084646571
MSFT_w12_s0016,MSFT,technology,12,naive,statistical,0.5,30,56.361025890346696,56.805977496526644,19.26716715571793
MSFT_w12_s0016,MSFT,technology,12,moving_average,statistical,0.5,30,57.010110169123095,57.45003482522107,19.488383276862503
MSFT_w12_s0016,MSFT,technology,12,linear_trend,statistical,0.5,30,54.882126494240175,55.653662235375485,18.775872391700148
MSFT_w12_s0016,MSFT,technology,12,naive,statistical,1.0,60,59.91352072370182,60.33227830467708,20.47790226842533
MSFT_w12_s0016,MSFT,technology,12,moving_average,statistical,1.0,60,61.668060593075495,62.07498318352403,21.075871618457988
MSFT_w12_s0016,MSFT,technology,12,linear_trend,statistical,1.0,60,69.70201080834873,70.32199375515911,23.827082223081515
MSFT_w12_s0016,MSFT,technology,12,naive,statistical,2.0,120,84.04774471217858,84.34676775743755,28.703150656245562
MSFT_w12_s0016,MSFT,technology,12,moving_average,statistical,2.0,120,93.0179978879972,93.28827241950088,31.760326246725278
MSFT_w12_s0016,MSFT,technology,12,linear_trend,statistical,2.0,120,92.4512304482072,92.90376332751656,31.579519095977915
MSFT_w12_s0017,MSFT,technology,12,naive,statistical,0.5,30,22.91603946927801,24.495163965592255,8.017934612245064
MSFT_w12_s0017,MSFT,technology,12,moving_average,statistical,0.5,30,22.01387767119467,23.6533084972497,7.698556934650035
MSFT_w12_s0017,MSFT,technology,12,linear_trend,statistical,0.5,30,29.45140223270544,31.884372866339916,10.308293446483415
MSFT_w12_s0017,MSFT,technology,12,naive,statistical,1.0,60,39.68681128915323,40.61909874732085,13.955018366719338
MSFT_w12_s0017,MSFT,technology,12,moving_average,statistical,1.0,60,39.41755999355156,40.35606805164471,13.85969970696074
MSFT_w12_s0017,MSFT,technology,12,linear_trend,statistical,1.0,60,51.687449885828975,53.10149434976927,18.18038230903035
MSFT_w12_s0017,MSFT,technology,12,naive,statistical,2.0,120,78.13678348380735,78.61440787755849,27.5668370551312
MSFT_w12_s0017,MSFT,technology,12,moving_average,statistical,2.0,120,79.63516670985382,80.10385739557084,28.0972853138568
MSFT_w12_s0017,MSFT,technology,12,linear_trend,statistical,2.0,120,92.85882805924021,93.64176805142792,32.75607655506235
MSFT_w12_s0018,MSFT,technology,12,naive,statistical,0.5,30,15.489657165528635,19.993581901897336,5.341068249574894
MSFT_w12_s0018,MSFT,technology,12,moving_average,statistical,0.5,30,14.894184570728486,19.44937160867951,5.130801564694218
MSFT_w12_s0018,MSFT,technology,12,linear_trend,statistical,0.5,30,22.241194569540532,24.5414407081057,7.795393241336794
MSFT_w12_s0018,MSFT,technology,12,naive,statistical,1.0,60,37.10420768403901,39.318292993717755,13.068946159832493
MSFT_w12_s0018,MSFT,technology,12,moving_average,statistical,1.0,60,30.007405418129313,32.705508955029444,10.529092697925371
MSFT_w12_s0018,MSFT,technology,12,linear_trend,statistical,1.0,60,31.95934067834657,33.65988425795272,11.269777928172202
MSFT_w12_s0018,MSFT,technology,12,naive,statistical,2.0,120,56.09522364779284,57.583678696097834,19.865584396799157
MSFT_w12_s0018,MSFT,technology,12,moving_average,statistical,2.0,120,61.115258592099146,62.48424416489875,21.662189776864192
MSFT_w12_s0018,MSFT,technology,12,linear_trend,statistical,2.0,120,59.20149302308363,60.11243600235338,21.0220123984788
MSFT_w12_s0019,MSFT,technology,12,naive,statistical,0.5,30,27.563363962898087,28.94370848439313,11.036846728282432
MSFT_w12_s0019,MSFT,technology,12,moving_average,statistical,0.5,30,28.571602645335567,29.905446085977186,11.436020989526494
MSFT_w12_s0019,MSFT,technology,12,linear_trend,statistical,0.5,30,17.484413519474366,19.517942390065343,7.042637753934051
MSFT_w12_s0019,MSFT,technology,12,naive,statistical,1.0,60,8.696192226930838,11.200281180490038,3.5367061831985938
MSFT_w12_s0019,MSFT,technology,12,moving_average,statistical,1.0,60,9.72011668684021,12.550136856909553,3.958237382757869
MSFT_w12_s0019,MSFT,technology,12,linear_trend,statistical,1.0,60,10.41699564112828,12.967790847797184,4.230270315257649
MSFT_w12_s0019,MSFT,technology,12,naive,statistical,2.0,120,7.5039984537201585,9.237673584756497,3.0220218927684526
MSFT_w12_s0019,MSFT,technology,12,moving_average,statistical,2.0,120,7.7371270922408675,9.692432709039158,3.128372491751399
MSFT_w12_s0019,MSFT,technology,12,linear_trend,statistical,2.0,120,8.403528810510494,10.082727007264667,3.279152986628995
MSFT_w12_s0020,MSFT,technology,12,naive,statistical,0.5,30,37.76907865237282,38.27709730302629,14.956230266294462
MSFT_w12_s0020,MSFT,technology,12,moving_average,statistical,0.5,30,30.77460650743393,31.39600741151034,12.175265064695784
MSFT_w12_s0020,MSFT,technology,12,linear_trend,statistical,0.5,30,52.509792715984666,53.65870237831416,20.79626763798163
MSFT_w12_s0020,MSFT,technology,12,naive,statistical,1.0,60,64.25830893329842,64.55821514465403,25.488208391576077
MSFT_w12_s0020,MSFT,technology,12,moving_average,statistical,1.0,60,62.968190910502436,63.27421230041272,24.97526427613672
MSFT_w12_s0020,MSFT,technology,12,linear_trend,statistical,1.0,60,75.89183239457044,76.65448605006468,30.093694711388196
MSFT_w12_s0020,MSFT,technology,12,naive,statistical,2.0,120,124.80237740794776,124.95705775334199,49.56021041006124
MSFT_w12_s0020,MSFT,technology,12,moving_average,statistical,2.0,120,111.39606566839181,111.56933414739412,44.22993163320372
MSFT_w12_s0020,MSFT,technology,12,linear_trend,statistical,2.0,120,133.01994695381228,133.46508840567603,52.80718312713476
MSFT_w12_s0021,MSFT,technology,12,naive,statistical,0.5,30,18.846261246610975,21.581885317846318,6.865473382293516
MSFT_w12_s0021,MSFT,technology,12,moving_average,statistical,0.5,30,16.663548145177952,19.247991290751077,6.0695929299347435
MSFT_w12_s0021,MSFT,technology,12,linear_trend,statistical,0.5,30,25.485867764242396,27.584632219788514,9.340556610754449
MSFT_w12_s0021,MSFT,technology,12,naive,statistical,1.0,60,23.72375005694201,26.275663157925024,8.670375521872893
MSFT_w12_s0021,MSFT,technology,12,moving_average,statistical,1.0,60,26.775674346000415,29.060813724112187,9.809114974213548
MSFT_w12_s0021,MSFT,technology,12,linear_trend,statistical,1.0,60,32.14063899499487,33.79264969289707,11.825719466335107
MSFT_w12_s0021,MSFT,technology,12,naive,statistical,2.0,120,37.48691500131971,39.15179375125298,13.805712255953601
MSFT_w12_s0021,MSFT,technology,12,moving_average,statistical,2.0,120,41.76852316230287,43.26896907466497,15.403273555182123
MSFT_w12_s0021,MSFT,technology,12,linear_trend,statistical,2.0,120,41.26167303999599,42.5613537947754,15.228957908487937
MSFT_w12_s0022,MSFT,technology,12,naive,statistical,0.5,30,50.66053869035131,51.62692403623741,21.808736555197125
MSFT_w12_s0022,MSFT,technology,12,moving_average,statistical,0.5,30,53.71489158566147,54.62727050756071,23.112994673314397
MSFT_w12_s0022,MSFT,technology,12,linear_trend,statistical,0.5,30,56.87274914192987,58.31237864611854,24.509966295521306
MSFT_w12_s0022,MSFT,technology,12,naive,statistical,1.0,60,46.526430938155166,47.57686287356249,20.043405638375926
MSFT_w12_s0022,MSFT,technology,12,moving_average,statistical,1.0,60,51.367401732740525,52.320732657519244,22.110578514208736
MSFT_w12_s0022,MSFT,technology,12,linear_trend,statistical,1.0,60,66.45534415555912,67.64237075949832,28.597792307473384
MSFT_w12_s0022,MSFT,technology,12,naive,statistical,2.0,120,98.0739843578259,98.57664790844701,42.055045197092376
MSFT_w12_s0022,MSFT,technology,12,moving_average,statistical,2.0,120,86.15319816277947,86.72498289836669,36.96467656513022
MSFT_w12_s0022,MSFT,technology,12,linear_trend,statistical,2.0,120,95.42855879340853,96.28673571967242,40.97312946692603
MSFT_w12_s0023,MSFT,technology,12,naive,statistical,0.5,30,49.509894941886884,50.363055221687006,21.442491386632437
MSFT_w12_s0023,MSFT,technology,12,moving_average,statistical,0.5,30,30.946504599383342,32.29386599689905,13.340453232557472
MSFT_w12_s0023,MSFT,technology,12,linear_trend,statistical,0.5,30,45.2395854407106,47.191789486292684,19.54031787739976
MSFT_w12_s0023,MSFT,technology,12,naive,statistical,1.0,60,58.51486427698141,59.238475465355904,25.372732780208146
MSFT_w12_s0023,MSFT,technology,12,moving_average,statistical,1.0,60,60.339618384307826,61.041602050322346,26.169151275245284
MSFT_w12_s0023,MSFT,technology,12,linear_trend,statistical,1.0,60,76.82210202686018,78.02645052891896,33.323058953884924
MSFT_w12_s0023,MSFT,technology,12,naive,statistical,2.0,120,109.2833499187738,109.67250431888192,47.530765343506346
MSFT_w12_s0023,MSFT,technology,12,moving_average,statistical,2.0,120,118.36777999311697,118.72716190747995,51.49568757551002
MSFT_w12_s0023,MSFT,technology,12,linear_trend,statistical,2.0,120,133.96983702606414,134.662939648345,58.26540600106432
MSFT_w12_s0024,MSFT,technology,12,naive,statistical,0.5,30,15.068818971096514,16.755228118628665,6.270297633173468
MSFT_w12_s0024,MSFT,technology,12,moving_average,statistical,0.5,30,12.139640467943321,13.729450736407825,5.055079456681301
MSFT_w12_s0024,MSFT,technology,12,linear_trend,statistical,0.5,30,18.667541370299574,20.091397416363833,7.788136393892718
MSFT_w12_s0024,MSFT,technology,12,naive,statistical,1.0,60,12.05239605063218,13.642900836275107,5.018929892034368
MSFT_w12_s0024,MSFT,technology,12,moving_average,statistical,1.0,60,26.773030776691094,28.11232802167994,11.199899682896664
MSFT_w12_s0024,MSFT,technology,12,linear_trend,statistical,1.0,60,32.8576124615599,33.62108061562374,13.80121808509486
MSFT_w12_s0024,MSFT,technology,12,naive,statistical,2.0,120,43.09855892700237,43.94307216630601,18.110979031810565
MSFT_w12_s0024,MSFT,technology,12,moving_average,statistical,2.0,120,38.78482678036233,39.72116058490227,16.284848515180293
MSFT_w12_s0024,MSFT,technology,12,linear_trend,statistical,2.0,120,48.96301782979716,49.478362758485325,20.619146372689453
MSFT_w12_s0025,MSFT,technology,12,naive,statistical,0.5,30,11.813394329363419,14.507594096651491,4.74296492521108
MSFT_w12_s0025,MSFT,technology,12,moving_average,statistical,0.5,30,11.587417289174267,13.532437282557682,4.710950477860567
MSFT_w12_s0025,MSFT,technology,12,linear_trend,statistical,0.5,30,10.814126508157111,12.14140894714487,4.447697352105339
MSFT_w12_s0025,MSFT,technology,12,naive,statistical,1.0,60,14.281917674949687,16.856319135196117,6.074145008016256
MSFT_w12_s0025,MSFT,technology,12,moving_average,statistical,1.0,60,13.49985487573592,15.598357780947246,5.713138832258765
MSFT_w12_s0025,MSFT,technology,12,linear_trend,statistical,1.0,60,11.96860631959785,13.663267358435906,5.0500894106005525
MSFT_w12_s0025,MSFT,technology,12,naive,statistical,2.0,120,18.10316326095006,21.89087699625307,7.743646298854258
MSFT_w12_s0025,MSFT,technology,12,moving_average,statistical,2.0,120,21.702258572845647,25.428514669037273,9.251662183998658
MSFT_w12_s0025,MSFT,technology,12,linear_trend,statistical,2.0,120,19.228465663269766,22.572548900706565,8.198615745288103
MSFT_w12_s0026,MSFT,technology,12,naive,statistical,0.5,30,17.825187425103955,21.146118963176995,6.804713651987002
MSFT_w12_s0026,MSFT,technology,12,moving_average,statistical,0.5,30,10.219118710266278,14.066922667559913,3.8552172413753367
MSFT_w12_s0026,MSFT,technology,12,linear_trend,statistical,0.5,30,9.288215988640832,9.968598974769534,3.6431156369251294
MSFT_w12_s0026,MSFT,technology,12,naive,statistical,1.0,60,22.784216950709865,25.46647958634574,9.14383991839064
MSFT_w12_s0026,MSFT,technology,12,moving_average,statistical,1.0,60,13.44116160185194,15.762622788231454,5.412308293681041
MSFT_w12_s0026,MSFT,technology,12,linear_trend,statistical,1.0,60,13.611826220686542,16.26729313764126,5.497232658315685
MSFT_w12_s0026,MSFT,technology,12,naive,statistical,2.0,120,15.433104118909286,18.558377492051417,6.236498652341662
MSFT_w12_s0026,MSFT,technology,12,moving_average,statistical,2.0,120,14.523158513359121,17.417263579926964,5.865236409271758
MSFT_w12_s0026,MSFT,technology,12,linear_trend,statistical,2.0,120,21.56655137026241,23.722630694769787,8.6391692796032
MSFT_w12_s0027,MSFT,technology,12,naive,statistical,0.5,30,7.883374838431434,10.858097397237177,2.6918447748902876
MSFT_w12_s0027,MSFT,technology,12,moving_average,statistical,0.5,30,8.83058926504735,9.765418584172634,3.0777028963463424
MSFT_w12_s0027,MSFT,technology,12,linear_trend,statistical,0.5,30,10.239400648967598,12.26479936471419,3.658015168385994
MSFT_w12_s0027,MSFT,technology,12,naive,statistical,1.0,60,25.730618150984487,27.516420302493678,9.135133987408487
MSFT_w12_s0027,MSFT,technology,12,moving_average,statistical,1.0,60,25.317802255388603,27.130790384260358,8.990418920567759
MSFT_w12_s0027,MSFT,technology,12,linear_trend,statistical,1.0,60,36.91081277879329,37.50120296249503,13.003671757158159
MSFT_w12_s0027,MSFT,technology,12,naive,statistical,2.0,120,68.51363465349017,69.20409532147389,24.132974813937683
MSFT_w12_s0027,MSFT,technology,12,moving_average,statistical,2.0,120,67.51854116837173,68.21907414599544,23.7841388758161
MSFT_w12_s0027,MSFT,technology,12,linear_trend,statistical,2.0,120,76.09249098306567,76.38498509756215,26.74086921296176
MSFT_w12_s0028,MSFT,technology,12,naive,statistical,0.5,30,18.528865867707417,21.161527906927702,5.9417631360854495
MSFT_w12_s0028,MSFT,technology,12,moving_average,statistical,0.5,30,9.344435728129895,11.116934024270439,2.9743488418420774
MSFT_w12_s0028,MSFT,technology,12,linear_trend,statistical,0.5,30,19.68426389593759,20.39913979164936,6.241161867467439
MSFT_w12_s0028,MSFT,technology,12,naive,statistical,1.0,60,39.273736871534645,40.706062102984944,12.479066965685972
MSFT_w12_s0028,MSFT,technology,12,moving_average,statistical,1.0,60,29.593568925715196,31.46961083074564,9.43122224669544
MSFT_w12_s0028,MSFT,technology,12,linear_trend,statistical,1.0,60,48.12530328436495,48.41932352314175,15.195331152452725
MSFT_w12_s0028,MSFT,technology,12,naive,statistical,2.0,120,90.92972805928775,91.55748210284918,28.743189739899584
MSFT_w12_s0028,MSFT,technology,12,moving_average,statistical,2.0,120,88.3107611639674,88.9569987209372,27.9185961516695
MSFT_w12_s0028,MSFT,technology,12,linear_trend,statistical,2.0,120,104.63336879742589,104.7686462699119,32.98701310824486
MSFT_w12_s0029,MSFT,technology,12,naive,statistical,0.5,30,40.204771896388756,40.79747105165488,12.15681424535301
MSFT_w12_s0029,MSFT,technology,12,moving_average,statistical,0.5,30,31.699292641633512,32.447728964441986,9.594038508388167
MSFT_w12_s0029,MSFT,technology,12,linear_trend,statistical,0.5,30,48.89327752721986,49.67456161988768,14.752575292777657
MSFT_w12_s0029,MSFT,technology,12,naive,statistical,1.0,60,73.94622762671861,74.27014569254895,22.323411739223566
MSFT_w12_s0029,MSFT,technology,12,moving_average,statistical,1.0,60,61.27861461370485,61.669105473850756,18.50654847935945
MSFT_w12_s0029,MSFT,technology,12,linear_trend,statistical,1.0,60,81.77657441605352,82.24494575279944,24.66064045107248
MSFT_w12_s0029,MSFT,technology,12,naive,statistical,2.0,120,126.14175652830782,126.33191481576165,38.05038385220056
MSFT_w12_s0029,MSFT,technology,12,moving_average,statistical,2.0,120,131.09131358793738,131.27430235648143,39.54172894413644
MSFT_w12_s0029,MSFT,technology,12,linear_trend,statistical,2.0,120,150.62541828363194,150.88716130767762,45.40497601578294
MSFT_w12_s0030,MSFT,technology,12,naive,statistical,0.5,30,55.37561845076465,55.589977889151655,17.40390095326418
MSFT_w12_s0030,MSFT,technology,12,moving_average,statistical,0.5,30,41.724353827595394,42.008430406789515,13.11922859476631
MSFT_w12_s0030,MSFT,technology,12,linear_trend,statistical,0.5,30,50.371772538790744,50.719786174761914,15.826680169862776
MSFT_w12_s0030,MSFT,technology,12,naive,statistical,1.0,60,57.9612017129046,58.166033274719005,18.215428488602065
MSFT_w12_s0030,MSFT,technology,12,moving_average,statistical,1.0,60,57.823618258671445,58.028935467025974,18.172245674437075
MSFT_w12_s0030,MSFT,technology,12,linear_trend,statistical,1.0,60,67.60636471456327,67.86091344746559,21.236168079108005
MSFT_w12_s0030,MSFT,technology,12,naive,statistical,2.0,120,102.14007580707425,102.25645020626611,32.08168966557577
MSFT_w12_s0030,MSFT,technology,12,moving_average,statistical,2.0,120,94.73388682834809,94.85934764965427,29.75713629452021
MSFT_w12_s0030,MSFT,technology,12,linear_trend,statistical,2.0,120,104.9512298226801,105.11666319607056,32.95741350461597
MSFT_w12_s0031,MSFT,technology,12,naive,statistical,0.5,30,9.192092864832214,11.09587133924049,2.8440749062038364
MSFT_w12_s0031,MSFT,technology,12,moving_average,statistical,0.5,30,10.738992205387392,12.851832688394298,3.321226413088544
MSFT_w12_s0031,MSFT,technology,12,linear_trend,statistical,0.5,30,13.068969555385356,15.286659701889148,4.048459436277318
MSFT_w12_s0031,MSFT,technology,12,naive,statistical,1.0,60,27.043821543496247,28.13738952703748,8.43910540108938
MSFT_w12_s0031,MSFT,technology,12,moving_average,statistical,1.0,60,18.04290775831586,19.644106650465467,5.610433848983375
MSFT_w12_s0031,MSFT,technology,12,linear_trend,statistical,1.0,60,20.807177797215612,22.283163326573888,6.479834397163307
MSFT_w12_s0031,MSFT,technology,12,naive,statistical,2.0,120,49.4405802636422,50.04713161136623,15.477621241044101
MSFT_w12_s0031,MSFT,technology,12,moving_average,statistical,2.0,120,38.657373435665384,39.43015250622618,12.088837488332938
MSFT_w12_s0031,MSFT,technology,12,linear_trend,statistical,2.0,120,41.007527168447,41.78408354264125,12.828151286599008
MSFT_w12_s0032,MSFT,technology,12,naive,statistical,0.5,30,29.3620198275135,34.68026116209548,8.157338138960526
MSFT_w12_s0032,MSFT,technology,12,moving_average,statistical,0.5,30,35.65842394550514,40.15115819247593,9.9677009779095
MSFT_w12_s0032,MSFT,technology,12,linear_trend,statistical,0.5,30,34.54179319331738,39.41547995579848,9.638502613177733
MSFT_w12_s0032,MSFT,technology,12,naive,statistical,1.0,60,38.677212140685974,42.854626878500284,10.835672897246281
MSFT_w12_s0032,MSFT,technology,12,moving_average,statistical,1.0,60,36.33467737749083,40.75292733100527,10.162139590812432
MSFT_w12_s0032,MSFT,technology,12,linear_trend,statistical,1.0,60,35.630516126058204,40.33741152681649,9.952698388019185
